ticker,collect_date
MSFT,2024-03-23
MSFT,2024-03-24
MSFT,2024-03-25
MSFT,2024-03-26
MSFT,2024-03-27
MSFT,2024-03-28
MSFT,2024-03-29
MSFT,2024-03-30
MSFT,2024-03-31
MSFT,2024-04-01
MSFT,2024-04-02
MSFT,2024-04-15
MSFT,2024-04-16
MSFT,2024-04-17
MSFT,2024-04-18
MSFT,2024-04-19
MSFT,2024-04-20
MSFT,2024-04-21
MSFT,2024-04-22
MSFT,2024-04-23
MSFT,2024-04-24
MSFT,2024-04-25
MSFT,2024-04-26
MSFT,2024-04-27
MSFT,2024-04-28
MSFT,2024-04-29
MSFT,2024-04-30
MSFT,2024-05-01
MSFT,2024-05-15
MSFT,2024-05-16
MSFT,2024-05-17
MSFT,2024-05-18
MSFT,2024-05-19
MSFT,2024-05-20
MSFT,2024-05-21
MSFT,2024-06-16
MSFT,2024-06-17
MSFT,2024-06-18
MSFT,2024-06-19
MSFT,2024-06-20
MSFT,2024-06-21
MSFT,2024-06-22
MSFT,2024-06-23
MSFT,2024-06-24
MSFT,2024-06-25
MSFT,2024-06-26
MSFT,2024-06-27
MSFT,2024-06-28
MSFT,2024-06-29
MSFT,2024-06-30
MSFT,2024-07-01
MSFT,2024-07-02
MSFT,2024-07-16
MSFT,2024-07-17
MSFT,2024-07-18
MSFT,2024-07-19
MSFT,2024-07-20
MSFT,2024-07-21
MSFT,2024-07-22
MSFT,2024-07-23
MSFT,2024-07-24
MSFT,2024-07-25
MSFT,2024-07-26
MSFT,2024-07-27
MSFT,2024-07-28
MSFT,2024-07-29
MSFT,2024-07-30
MSFT,2024-07-31
MSFT,2024-08-21
MSFT,2024-08-22
MSFT,2024-08-23
MSFT,2024-08-24
MSFT,2024-08-25
MSFT,2024-08-26
MSFT,2024-08-27
MSFT,2024-09-16
MSFT,2024-09-17
MSFT,2024-09-18
MSFT,2024-09-19
MSFT,2024-09-20
MSFT,2024-09-21
MSFT,2024-09-22
MSFT,2024-09-23
MSFT,2024-09-24
MSFT,2024-09-25
MSFT,2024-09-26
MSFT,2024-09-27
MSFT,2024-09-28
MSFT,2024-09-29
MSFT,2024-09-30
MSFT,2024-10-01
MSFT,2024-10-14
MSFT,2024-10-15
MSFT,2024-10-16
MSFT,2024-10-17
MSFT,2024-10-18
MSFT,2024-10-19
MSFT,2024-10-20
MSFT,2024-10-21
MSFT,2024-10-22
MSFT,2024-10-23
MSFT,2024-10-24
MSFT,2024-10-25
MSFT,2024-10-26
MSFT,2024-10-27
MSFT,2024-10-28
MSFT,2024-10-29
MSFT,2024-10-30
MSFT,2024-11-13
MSFT,2024-11-14
MSFT,2024-11-15
MSFT,2024-11-16
MSFT,2024-11-17
MSFT,2024-11-18
MSFT,2024-11-19
MSFT,2024-12-23
MSFT,2024-12-24
MSFT,2024-12-25
MSFT,2024-12-26
MSFT,2024-12-27
MSFT,2024-12-28
MSFT,2024-12-29
MSFT,2024-12-30
MSFT,2024-12-31
MSFT,2025-01-01
MSFT,2025-01-02
MSFT,2025-01-03
MSFT,2025-01-04
MSFT,2025-01-05
MSFT,2025-01-06
MSFT,2025-01-07
MSFT,2025-01-20
MSFT,2025-01-21
MSFT,2025-01-22
MSFT,2025-01-23
MSFT,2025-01-24
MSFT,2025-01-25
MSFT,2025-01-26
MSFT,2025-01-27
MSFT,2025-01-28
MSFT,2025-01-29
MSFT,2025-01-30
MSFT,2025-01-31
MSFT,2025-02-01
MSFT,2025-02-02
MSFT,2025-02-03
MSFT,2025-02-04
MSFT,2025-02-05
MSFT,2025-02-19
MSFT,2025-02-20
MSFT,2025-02-21
MSFT,2025-02-22
MSFT,2025-02-23
MSFT,2025-02-24
MSFT,2025-02-25
NVDA,2021-12-19
NVDA,2021-12-20
NVDA,2021-12-21
NVDA,2021-12-22
NVDA,2021-12-23
NVDA,2021-12-24
NVDA,2021-12-25
NVDA,2021-12-26
NVDA,2021-12-27
NVDA,2021-12-28
NVDA,2021-12-29
NVDA,2021-12-30
NVDA,2021-12-31
NVDA,2022-01-01
NVDA,2022-01-02
NVDA,2022-01-03
NVDA,2022-01-04
NVDA,2022-01-10
NVDA,2022-01-11
NVDA,2022-01-12
NVDA,2022-01-13
NVDA,2022-01-14
NVDA,2022-01-15
NVDA,2022-01-16
NVDA,2022-01-17
NVDA,2022-01-18
NVDA,2022-01-19
NVDA,2022-01-20
NVDA,2022-01-21
NVDA,2022-01-22
NVDA,2022-01-23
NVDA,2022-01-24
NVDA,2022-01-25
NVDA,2022-01-26
NVDA,2022-01-27
NVDA,2022-01-28
NVDA,2022-01-29
NVDA,2022-01-30
NVDA,2022-01-31
NVDA,2022-02-01
NVDA,2022-02-02
NVDA,2022-02-09
NVDA,2022-02-10
NVDA,2022-02-11
NVDA,2022-02-12
NVDA,2022-02-13
NVDA,2022-02-14
NVDA,2022-02-15
NVDA,2022-03-14
NVDA,2022-03-15
NVDA,2022-03-16
NVDA,2022-03-17
NVDA,2022-03-18
NVDA,2022-03-19
NVDA,2022-03-20
NVDA,2022-03-21
NVDA,2022-03-22
NVDA,2022-03-23
NVDA,2022-03-24
NVDA,2022-03-25
NVDA,2022-03-26
NVDA,2022-03-27
NVDA,2022-03-28
NVDA,2022-03-29
NVDA,2022-04-13
NVDA,2022-04-14
NVDA,2022-04-15
NVDA,2022-04-16
NVDA,2022-04-17
NVDA,2022-04-18
NVDA,2022-04-19
NVDA,2022-04-20
NVDA,2022-04-21
NVDA,2022-04-22
NVDA,2022-04-23
NVDA,2022-04-24
NVDA,2022-04-25
NVDA,2022-04-26
NVDA,2022-04-27
NVDA,2022-05-18
NVDA,2022-05-19
NVDA,2022-05-20
NVDA,2022-05-21
NVDA,2022-05-22
NVDA,2022-05-23
NVDA,2022-05-24
NVDA,2022-06-13
NVDA,2022-06-14
NVDA,2022-06-15
NVDA,2022-06-16
NVDA,2022-06-17
NVDA,2022-06-18
NVDA,2022-06-19
NVDA,2022-06-20
NVDA,2022-06-21
NVDA,2022-06-22
NVDA,2022-06-23
NVDA,2022-06-24
NVDA,2022-06-25
NVDA,2022-06-26
NVDA,2022-06-27
NVDA,2022-06-28
NVDA,2022-07-13
NVDA,2022-07-14
NVDA,2022-07-15
NVDA,2022-07-16
NVDA,2022-07-17
NVDA,2022-07-18
NVDA,2022-07-19
NVDA,2022-07-20
NVDA,2022-07-21
NVDA,2022-07-22
NVDA,2022-07-23
NVDA,2022-07-24
NVDA,2022-07-25
NVDA,2022-07-26
NVDA,2022-07-27
NVDA,2022-08-17
NVDA,2022-08-18
NVDA,2022-08-19
NVDA,2022-08-20
NVDA,2022-08-21
NVDA,2022-08-22
NVDA,2022-08-23
NVDA,2022-09-12
NVDA,2022-09-13
NVDA,2022-09-14
NVDA,2022-09-15
NVDA,2022-09-16
NVDA,2022-09-17
NVDA,2022-09-18
NVDA,2022-09-19
NVDA,2022-09-20
NVDA,2022-09-21
NVDA,2022-09-22
NVDA,2022-09-23
NVDA,2022-09-24
NVDA,2022-09-25
NVDA,2022-09-26
NVDA,2022-09-27
NVDA,2022-10-10
NVDA,2022-10-11
NVDA,2022-10-12
NVDA,2022-10-13
NVDA,2022-10-14
NVDA,2022-10-15
NVDA,2022-10-16
NVDA,2022-10-17
NVDA,2022-10-18
NVDA,2022-10-19
NVDA,2022-10-20
NVDA,2022-10-21
NVDA,2022-10-22
NVDA,2022-10-23
NVDA,2022-10-24
NVDA,2022-10-25
NVDA,2022-10-26
NVDA,2022-11-09
NVDA,2022-11-10
NVDA,2022-11-11
NVDA,2022-11-12
NVDA,2022-11-13
NVDA,2022-11-14
NVDA,2022-11-15
NVDA,2022-12-18
NVDA,2022-12-19
NVDA,2022-12-20
NVDA,2022-12-21
NVDA,2022-12-22
NVDA,2022-12-23
NVDA,2022-12-24
NVDA,2022-12-25
NVDA,2022-12-26
NVDA,2022-12-27
NVDA,2022-12-28
NVDA,2022-12-29
NVDA,2022-12-30
NVDA,2022-12-31
NVDA,2023-01-01
NVDA,2023-01-02
NVDA,2023-01-03
NVDA,2023-01-16
NVDA,2023-01-17
NVDA,2023-01-18
NVDA,2023-01-19
NVDA,2023-01-20
NVDA,2023-01-21
NVDA,2023-01-22
NVDA,2023-01-23
NVDA,2023-01-24
NVDA,2023-01-25
NVDA,2023-01-26
NVDA,2023-01-27
NVDA,2023-01-28
NVDA,2023-01-29
NVDA,2023-01-30
NVDA,2023-01-31
NVDA,2023-02-01
NVDA,2023-02-15
NVDA,2023-02-16
NVDA,2023-02-17
NVDA,2023-02-18
NVDA,2023-02-19
NVDA,2023-02-20
NVDA,2023-02-21
NVDA,2023-03-13
NVDA,2023-03-14
NVDA,2023-03-15
NVDA,2023-03-16
NVDA,2023-03-17
NVDA,2023-03-18
NVDA,2023-03-19
NVDA,2023-03-20
NVDA,2023-03-21
NVDA,2023-03-22
NVDA,2023-03-23
NVDA,2023-03-24
NVDA,2023-03-25
NVDA,2023-03-26
NVDA,2023-03-27
NVDA,2023-03-28
NVDA,2023-03-29
NVDA,2023-03-30
NVDA,2023-03-31
NVDA,2023-04-01
NVDA,2023-04-02
NVDA,2023-04-03
NVDA,2023-04-04
NVDA,2023-04-12
NVDA,2023-04-13
NVDA,2023-04-14
NVDA,2023-04-15
NVDA,2023-04-16
NVDA,2023-04-17
NVDA,2023-04-18
NVDA,2023-04-19
NVDA,2023-04-20
NVDA,2023-04-21
NVDA,2023-04-22
NVDA,2023-04-23
NVDA,2023-04-24
NVDA,2023-04-25
NVDA,2023-04-26
NVDA,2023-04-27
NVDA,2023-04-28
NVDA,2023-04-29
NVDA,2023-04-30
NVDA,2023-05-01
NVDA,2023-05-02
NVDA,2023-05-03
NVDA,2023-05-17
NVDA,2023-05-18
NVDA,2023-05-19
NVDA,2023-05-20
NVDA,2023-05-21
NVDA,2023-05-22
NVDA,2023-05-23
NVDA,2023-06-12
NVDA,2023-06-13
NVDA,2023-06-14
NVDA,2023-06-15
NVDA,2023-06-16
NVDA,2023-06-17
NVDA,2023-06-18
NVDA,2023-06-19
NVDA,2023-06-20
NVDA,2023-06-21
NVDA,2023-06-22
NVDA,2023-06-23
NVDA,2023-06-24
NVDA,2023-06-25
NVDA,2023-06-26
NVDA,2023-06-27
NVDA,2023-06-28
NVDA,2023-06-29
NVDA,2023-06-30
NVDA,2023-07-01
NVDA,2023-07-02
NVDA,2023-07-03
NVDA,2023-07-04
NVDA,2023-07-12
NVDA,2023-07-13
NVDA,2023-07-14
NVDA,2023-07-15
NVDA,2023-07-16
NVDA,2023-07-17
NVDA,2023-07-18
NVDA,2023-07-19
NVDA,2023-07-20
NVDA,2023-07-21
NVDA,2023-07-22
NVDA,2023-07-23
NVDA,2023-07-24
NVDA,2023-07-25
NVDA,2023-07-27
NVDA,2023-07-28
NVDA,2023-07-29
NVDA,2023-07-30
NVDA,2023-07-31
NVDA,2023-08-01
NVDA,2023-08-02
NVDA,2023-08-16
NVDA,2023-08-17
NVDA,2023-08-18
NVDA,2023-08-19
NVDA,2023-08-20
NVDA,2023-08-21
NVDA,2023-08-22
NVDA,2023-09-11
NVDA,2023-09-12
NVDA,2023-09-13
NVDA,2023-09-14
NVDA,2023-09-15
NVDA,2023-09-16
NVDA,2023-09-17
NVDA,2023-09-18
NVDA,2023-09-19
NVDA,2023-09-20
NVDA,2023-09-21
NVDA,2023-09-22
NVDA,2023-09-23
NVDA,2023-09-24
NVDA,2023-09-25
NVDA,2023-09-26
NVDA,2023-09-27
NVDA,2023-09-28
NVDA,2023-09-29
NVDA,2023-09-30
NVDA,2023-10-01
NVDA,2023-10-02
NVDA,2023-10-03
NVDA,2023-10-11
NVDA,2023-10-12
NVDA,2023-10-13
NVDA,2023-10-14
NVDA,2023-10-15
NVDA,2023-10-16
NVDA,2023-10-17
NVDA,2023-10-18
NVDA,2023-10-19
NVDA,2023-10-20
NVDA,2023-10-21
NVDA,2023-10-22
NVDA,2023-10-23
NVDA,2023-10-24
NVDA,2023-10-25
NVDA,2023-10-26
NVDA,2023-10-27
NVDA,2023-10-28
NVDA,2023-10-29
NVDA,2023-10-30
NVDA,2023-10-31
NVDA,2023-11-01
NVDA,2023-11-14
NVDA,2023-11-15
NVDA,2023-11-16
NVDA,2023-11-17
NVDA,2023-11-18
NVDA,2023-11-19
NVDA,2023-11-20
NVDA,2023-12-18
NVDA,2023-12-19
NVDA,2023-12-20
NVDA,2023-12-21
NVDA,2023-12-22
NVDA,2023-12-23
NVDA,2023-12-24
NVDA,2023-12-25
NVDA,2023-12-26
NVDA,2023-12-27
NVDA,2023-12-28
NVDA,2023-12-29
NVDA,2023-12-30
NVDA,2023-12-31
NVDA,2024-01-01
NVDA,2024-01-02
NVDA,2024-01-15
NVDA,2024-01-16
NVDA,2024-01-17
NVDA,2024-01-18
NVDA,2024-01-19
NVDA,2024-01-20
NVDA,2024-01-21
NVDA,2024-01-22
NVDA,2024-01-23
NVDA,2024-01-24
NVDA,2024-01-25
NVDA,2024-01-26
NVDA,2024-01-27
NVDA,2024-01-28
NVDA,2024-01-29
NVDA,2024-01-30
NVDA,2024-01-31
NVDA,2024-02-14
NVDA,2024-02-15
NVDA,2024-02-16
NVDA,2024-02-17
NVDA,2024-02-18
NVDA,2024-02-19
NVDA,2024-02-20
NVDA,2024-03-17
NVDA,2024-03-18
NVDA,2024-03-19
NVDA,2024-03-20
NVDA,2024-03-21
NVDA,2024-03-22
NVDA,2024-03-23
NVDA,2024-03-24
NVDA,2024-03-25
NVDA,2024-03-26
NVDA,2024-03-27
NVDA,2024-03-28
NVDA,2024-03-29
NVDA,2024-03-30
NVDA,2024-03-31
NVDA,2024-04-01
NVDA,2024-04-02
NVDA,2024-04-15
NVDA,2024-04-16
NVDA,2024-04-17
NVDA,2024-04-18
NVDA,2024-04-19
NVDA,2024-04-20
NVDA,2024-04-21
NVDA,2024-04-22
NVDA,2024-04-23
NVDA,2024-04-24
NVDA,2024-04-25
NVDA,2024-04-26
NVDA,2024-04-27
NVDA,2024-04-28
NVDA,2024-04-29
NVDA,2024-04-30
NVDA,2024-05-01
NVDA,2024-05-15
NVDA,2024-05-16
NVDA,2024-05-17
NVDA,2024-05-18
NVDA,2024-05-19
NVDA,2024-05-20
NVDA,2024-05-21
NVDA,2024-06-16
NVDA,2024-06-17
NVDA,2024-06-18
NVDA,2024-06-19
NVDA,2024-06-20
NVDA,2024-06-21
NVDA,2024-06-22
NVDA,2024-06-23
NVDA,2024-06-24
NVDA,2024-06-25
NVDA,2024-06-26
NVDA,2024-06-27
NVDA,2024-06-28
NVDA,2024-06-29
NVDA,2024-06-30
NVDA,2024-07-01
NVDA,2024-07-02
NVDA,2024-07-16
NVDA,2024-07-17
NVDA,2024-07-18
NVDA,2024-07-19
NVDA,2024-07-20
NVDA,2024-07-21
NVDA,2024-07-22
NVDA,2024-07-23
NVDA,2024-07-24
NVDA,2024-07-25
NVDA,2024-07-26
NVDA,2024-07-27
NVDA,2024-07-28
NVDA,2024-07-29
NVDA,2024-07-30
NVDA,2024-07-31
NVDA,2024-08-21
NVDA,2024-08-22
NVDA,2024-08-23
NVDA,2024-08-24
NVDA,2024-08-25
NVDA,2024-08-26
NVDA,2024-08-27
NVDA,2024-09-16
NVDA,2024-09-17
NVDA,2024-09-18
NVDA,2024-09-19
NVDA,2024-09-20
NVDA,2024-09-21
NVDA,2024-09-22
NVDA,2024-09-23
NVDA,2024-09-24
NVDA,2024-09-25
NVDA,2024-09-26
NVDA,2024-09-27
NVDA,2024-09-28
NVDA,2024-09-29
NVDA,2024-09-30
NVDA,2024-10-01
NVDA,2024-10-14
NVDA,2024-10-15
NVDA,2024-10-16
NVDA,2024-10-17
NVDA,2024-10-18
NVDA,2024-10-19
NVDA,2024-10-20
NVDA,2024-10-21
NVDA,2024-10-22
NVDA,2024-10-23
NVDA,2024-10-24
NVDA,2024-10-25
NVDA,2024-10-26
NVDA,2024-10-27
NVDA,2024-10-28
NVDA,2024-10-29
NVDA,2024-10-30
NVDA,2024-11-13
NVDA,2024-11-14
NVDA,2024-11-15
NVDA,2024-11-16
NVDA,2024-11-17
NVDA,2024-11-18
NVDA,2024-11-19
NVDA,2024-12-23
NVDA,2024-12-24
NVDA,2024-12-25
NVDA,2024-12-26
NVDA,2024-12-27
NVDA,2024-12-28
NVDA,2024-12-29
NVDA,2024-12-30
NVDA,2024-12-31
NVDA,2025-01-01
NVDA,2025-01-02
NVDA,2025-01-03
NVDA,2025-01-04
NVDA,2025-01-05
NVDA,2025-01-06
NVDA,2025-01-07
NVDA,2025-01-20
NVDA,2025-01-21
NVDA,2025-01-22
NVDA,2025-01-23
NVDA,2025-01-24
NVDA,2025-01-25
NVDA,2025-01-26
NVDA,2025-01-27
NVDA,2025-01-28
NVDA,2025-01-29
NVDA,2025-01-30
NVDA,2025-01-31
NVDA,2025-02-01
NVDA,2025-02-02
NVDA,2025-02-03
NVDA,2025-02-04
NVDA,2025-02-05
NVDA,2025-02-19
NVDA,2025-02-20
NVDA,2025-02-21
NVDA,2025-02-22
NVDA,2025-02-23
NVDA,2025-02-24
NVDA,2025-02-25
TSLA,2021-12-19
TSLA,2021-12-20
TSLA,2021-12-21
TSLA,2021-12-22
TSLA,2021-12-23
TSLA,2021-12-24
TSLA,2021-12-25
TSLA,2021-12-26
TSLA,2021-12-27
TSLA,2021-12-28
TSLA,2021-12-29
TSLA,2021-12-30
TSLA,2021-12-31
TSLA,2022-01-01
TSLA,2022-01-02
TSLA,2022-01-03
TSLA,2022-01-04
TSLA,2022-01-10
TSLA,2022-01-11
TSLA,2022-01-12
TSLA,2022-01-13
TSLA,2022-01-14
TSLA,2022-01-15
TSLA,2022-01-16
TSLA,2022-01-17
TSLA,2022-01-18
TSLA,2022-01-19
TSLA,2022-01-20
TSLA,2022-01-21
TSLA,2022-01-22
TSLA,2022-01-23
TSLA,2022-01-24
TSLA,2022-01-25
TSLA,2022-01-26
TSLA,2022-01-27
TSLA,2022-01-28
TSLA,2022-01-29
TSLA,2022-01-30
TSLA,2022-01-31
TSLA,2022-02-01
TSLA,2022-02-02
TSLA,2022-02-09
TSLA,2022-02-10
TSLA,2022-02-11
TSLA,2022-02-12
TSLA,2022-02-13
TSLA,2022-02-14
TSLA,2022-02-15
TSLA,2022-03-14
TSLA,2022-03-15
TSLA,2022-03-16
TSLA,2022-03-17
TSLA,2022-03-18
TSLA,2022-03-19
TSLA,2022-03-20
TSLA,2022-03-21
TSLA,2022-03-22
TSLA,2022-03-23
TSLA,2022-03-24
TSLA,2022-03-25
TSLA,2022-03-26
TSLA,2022-03-27
TSLA,2022-03-28
TSLA,2022-03-29
TSLA,2022-04-13
TSLA,2022-04-14
TSLA,2022-04-15
TSLA,2022-04-16
TSLA,2022-04-17
TSLA,2022-04-18
TSLA,2022-04-19
TSLA,2022-04-20
TSLA,2022-04-21
TSLA,2022-04-22
TSLA,2022-04-23
TSLA,2022-04-24
TSLA,2022-04-25
TSLA,2022-04-26
TSLA,2022-04-27
TSLA,2022-05-18
TSLA,2022-05-19
TSLA,2022-05-20
TSLA,2022-05-21
TSLA,2022-05-22
TSLA,2022-05-23
TSLA,2022-05-24
TSLA,2022-06-13
TSLA,2022-06-14
TSLA,2022-06-15
TSLA,2022-06-16
TSLA,2022-06-17
TSLA,2022-06-18
TSLA,2022-06-19
TSLA,2022-06-20
TSLA,2022-06-21
TSLA,2022-06-22
TSLA,2022-06-23
TSLA,2022-06-24
TSLA,2022-06-25
TSLA,2022-06-26
TSLA,2022-06-27
TSLA,2022-06-28
TSLA,2022-07-13
TSLA,2022-07-14
TSLA,2022-07-15
TSLA,2022-07-16
TSLA,2022-07-17
TSLA,2022-07-18
TSLA,2022-07-19
TSLA,2022-07-20
TSLA,2022-07-21
TSLA,2022-07-22
TSLA,2022-07-23
TSLA,2022-07-24
TSLA,2022-07-25
TSLA,2022-07-26
TSLA,2022-07-27
TSLA,2022-08-17
TSLA,2022-08-18
TSLA,2022-08-19
TSLA,2022-08-20
TSLA,2022-08-21
TSLA,2022-08-22
TSLA,2022-08-23
TSLA,2022-09-12
TSLA,2022-09-13
TSLA,2022-09-14
TSLA,2022-09-15
TSLA,2022-09-16
TSLA,2022-09-17
TSLA,2022-09-18
TSLA,2022-09-19
TSLA,2022-09-20
TSLA,2022-09-21
TSLA,2022-09-22
TSLA,2022-09-23
TSLA,2022-09-24
TSLA,2022-09-25
TSLA,2022-09-26
TSLA,2022-09-27
TSLA,2022-10-10
TSLA,2022-10-11
TSLA,2022-10-12
TSLA,2022-10-13
TSLA,2022-10-14
TSLA,2022-10-15
TSLA,2022-10-16
TSLA,2022-10-17
TSLA,2022-10-18
TSLA,2022-10-19
TSLA,2022-10-20
TSLA,2022-10-21
TSLA,2022-10-22
TSLA,2022-10-23
TSLA,2022-10-24
TSLA,2022-10-25
TSLA,2022-10-26
TSLA,2022-11-09
TSLA,2022-11-10
TSLA,2022-11-11
TSLA,2022-11-12
TSLA,2022-11-13
TSLA,2022-11-14
TSLA,2022-11-15
TSLA,2022-12-18
TSLA,2022-12-19
TSLA,2022-12-20
TSLA,2022-12-21
TSLA,2022-12-22
TSLA,2022-12-23
TSLA,2022-12-24
TSLA,2022-12-25
TSLA,2022-12-26
TSLA,2022-12-27
TSLA,2022-12-28
TSLA,2022-12-29
TSLA,2022-12-30
TSLA,2022-12-31
TSLA,2023-01-01
TSLA,2023-01-02
TSLA,2023-01-03
TSLA,2023-01-16
TSLA,2023-01-17
TSLA,2023-01-18
TSLA,2023-01-19
TSLA,2023-01-20
TSLA,2023-01-21
TSLA,2023-01-22
TSLA,2023-01-23
TSLA,2023-01-24
TSLA,2023-01-25
TSLA,2023-01-26
TSLA,2023-01-27
TSLA,2023-01-28
TSLA,2023-01-29
TSLA,2023-01-30
TSLA,2023-01-31
TSLA,2023-02-01
TSLA,2023-02-15
TSLA,2023-02-16
TSLA,2023-02-17
TSLA,2023-02-18
TSLA,2023-02-19
TSLA,2023-02-20
TSLA,2023-02-21
TSLA,2023-03-13
TSLA,2023-03-14
TSLA,2023-03-15
TSLA,2023-03-16
TSLA,2023-03-17
TSLA,2023-03-18
TSLA,2023-03-19
TSLA,2023-03-20
TSLA,2023-03-21
TSLA,2023-03-22
TSLA,2023-03-23
TSLA,2023-03-24
TSLA,2023-03-25
TSLA,2023-03-26
TSLA,2023-03-27
TSLA,2023-03-28
TSLA,2023-03-29
TSLA,2023-03-30
TSLA,2023-03-31
TSLA,2023-04-01
TSLA,2023-04-02
TSLA,2023-04-03
TSLA,2023-04-04
TSLA,2023-04-12
TSLA,2023-04-13
TSLA,2023-04-14
TSLA,2023-04-15
TSLA,2023-04-16
TSLA,2023-04-17
TSLA,2023-04-18
TSLA,2023-04-19
TSLA,2023-04-20
TSLA,2023-04-21
TSLA,2023-04-22
TSLA,2023-04-23
TSLA,2023-04-24
TSLA,2023-04-25
TSLA,2023-04-26
TSLA,2023-04-27
TSLA,2023-04-28
TSLA,2023-04-29
TSLA,2023-04-30
TSLA,2023-05-01
TSLA,2023-05-02
TSLA,2023-05-03
TSLA,2023-05-17
TSLA,2023-05-18
TSLA,2023-05-19
TSLA,2023-05-20
TSLA,2023-05-21
TSLA,2023-05-22
TSLA,2023-05-23
TSLA,2023-06-12
TSLA,2023-06-13
TSLA,2023-06-14
TSLA,2023-06-15
TSLA,2023-06-16
TSLA,2023-06-17
TSLA,2023-06-18
TSLA,2023-06-19
TSLA,2023-06-20
TSLA,2023-06-21
TSLA,2023-06-22
TSLA,2023-06-23
TSLA,2023-06-24
TSLA,2023-06-25
TSLA,2023-06-26
TSLA,2023-06-27
TSLA,2023-06-28
TSLA,2023-06-29
TSLA,2023-06-30
TSLA,2023-07-01
TSLA,2023-07-02
TSLA,2023-07-03
TSLA,2023-07-04
TSLA,2023-07-12
TSLA,2023-07-13
TSLA,2023-07-14
TSLA,2023-07-15
TSLA,2023-07-16
TSLA,2023-07-17
TSLA,2023-07-18
TSLA,2023-07-19
TSLA,2023-07-20
TSLA,2023-07-21
TSLA,2023-07-22
TSLA,2023-07-23
TSLA,2023-07-24
TSLA,2023-07-25
TSLA,2023-07-27
TSLA,2023-07-28
TSLA,2023-07-29
TSLA,2023-07-30
TSLA,2023-07-31
TSLA,2023-08-01
TSLA,2023-08-02
TSLA,2023-08-16
TSLA,2023-08-17
TSLA,2023-08-18
TSLA,2023-08-19
TSLA,2023-08-20
TSLA,2023-08-21
TSLA,2023-08-22
TSLA,2023-09-11
TSLA,2023-09-12
TSLA,2023-09-13
TSLA,2023-09-14
TSLA,2023-09-15
TSLA,2023-09-16
TSLA,2023-09-17
TSLA,2023-09-18
TSLA,2023-09-19
TSLA,2023-09-20
TSLA,2023-09-21
TSLA,2023-09-22
TSLA,2023-09-23
TSLA,2023-09-24
TSLA,2023-09-25
TSLA,2023-09-26
TSLA,2023-09-27
TSLA,2023-09-28
TSLA,2023-09-29
TSLA,2023-09-30
TSLA,2023-10-01
TSLA,2023-10-02
TSLA,2023-10-03
TSLA,2023-10-11
TSLA,2023-10-12
TSLA,2023-10-13
TSLA,2023-10-14
TSLA,2023-10-15
TSLA,2023-10-16
TSLA,2023-10-17
TSLA,2023-10-18
TSLA,2023-10-19
TSLA,2023-10-20
TSLA,2023-10-21
TSLA,2023-10-22
TSLA,2023-10-23
TSLA,2023-10-24
TSLA,2023-10-25
TSLA,2023-10-26
TSLA,2023-10-27
TSLA,2023-10-28
TSLA,2023-10-29
TSLA,2023-10-30
TSLA,2023-10-31
TSLA,2023-11-01
TSLA,2023-11-14
TSLA,2023-11-15
TSLA,2023-11-16
TSLA,2023-11-17
TSLA,2023-11-18
TSLA,2023-11-19
TSLA,2023-11-20
TSLA,2023-12-18
TSLA,2023-12-19
TSLA,2023-12-20
TSLA,2023-12-21
TSLA,2023-12-22
TSLA,2023-12-23
TSLA,2023-12-24
TSLA,2023-12-25
TSLA,2023-12-26
TSLA,2023-12-27
TSLA,2023-12-28
TSLA,2023-12-29
TSLA,2023-12-30
TSLA,2023-12-31
TSLA,2024-01-01
TSLA,2024-01-02
TSLA,2024-01-15
TSLA,2024-01-16
TSLA,2024-01-17
TSLA,2024-01-18
TSLA,2024-01-19
TSLA,2024-01-20
TSLA,2024-01-21
TSLA,2024-01-22
TSLA,2024-01-23
TSLA,2024-01-24
TSLA,2024-01-25
TSLA,2024-01-26
TSLA,2024-01-27
TSLA,2024-01-28
TSLA,2024-01-29
TSLA,2024-01-30
TSLA,2024-01-31
TSLA,2024-02-14
TSLA,2024-02-15
TSLA,2024-02-16
TSLA,2024-02-17
TSLA,2024-02-18
TSLA,2024-02-19
TSLA,2024-02-20
TSLA,2024-03-17
TSLA,2024-03-18
TSLA,2024-03-19
TSLA,2024-03-20
TSLA,2024-03-21
TSLA,2024-03-22
TSLA,2024-03-23
TSLA,2024-03-24
TSLA,2024-03-25
TSLA,2024-03-26
TSLA,2024-03-27
TSLA,2024-03-28
TSLA,2024-03-29
TSLA,2024-03-30
TSLA,2024-03-31
TSLA,2024-04-01
TSLA,2024-04-02
TSLA,2024-04-15
TSLA,2024-04-16
TSLA,2024-04-17
TSLA,2024-04-18
TSLA,2024-04-19
TSLA,2024-04-20
TSLA,2024-04-21
TSLA,2024-04-22
TSLA,2024-04-23
TSLA,2024-04-24
TSLA,2024-04-25
TSLA,2024-04-26
TSLA,2024-04-27
TSLA,2024-04-28
TSLA,2024-04-29
TSLA,2024-04-30
TSLA,2024-05-01
TSLA,2024-05-15
TSLA,2024-05-16
TSLA,2024-05-17
TSLA,2024-05-18
TSLA,2024-05-19
TSLA,2024-05-20
TSLA,2024-05-21
TSLA,2024-06-16
TSLA,2024-06-17
TSLA,2024-06-18
TSLA,2024-06-19
TSLA,2024-06-20
TSLA,2024-06-21
TSLA,2024-06-22
TSLA,2024-06-23
